node1,node2,distance,distance_to_depot,total_demand,is_customer,total_service_time,total_ready_time,total_due_time,rain,traffic,cost
27,3,85.01,50.0,13.68,1,8.97,42.3,148.69,0.35,0.89,714.5
27,4,24.57,39.53,12.7,1,7.44,49.13,134.3,0.58,0.58,606.93
27,5,82.18,35.01,9.76,1,9.37,16.77,136.79,0.9,0.57,635.55
27,6,38.71,26.89,13.76,1,7.35,16.92,145.9,0.88,0.91,629.02
27,7,91.63,44.42,9.69,1,4.7,68.36,165.5,0.05,0.23,627.81
27,8,46.37,46.24,8.25,1,6.82,27.01,152.58,0.94,0.05,572.4
27,9,55.25,34.38,9.98,1,10.39,25.59,170.42,0.26,0.26,615.34
27,10,64.04,55.19,15.74,1,7.95,23.07,173.48,0.82,0.01,694.18
27,11,8.27,44.09,16.75,1,11.66,62.85,144.02,0.47,0.88,710.83
27,12,89.41,40.62,8.93,1,9.05,46.41,130.02,0.44,0.72,644.26
27,13,37.39,30.67,12.26,1,13.01,62.31,173.48,0.77,0.76,733.05
27,14,43.48,30.41,12.21,1,10.26,58.05,100.29,0.16,0.32,580.93
27,15,60.34,28.57,14.82,1,9.73,3.48,173.48,0.25,0.95,671.37
27,16,64.84,25.26,15.94,1,12.54,81.68,101.49,0.76,0.62,727.07
27,17,63.76,34.33,12.62,1,11.07,42.75,146.96,0.81,0.75,702.7
27,18,79.93,50.7,10.12,1,8.95,9.94,168.1,0.49,0.96,671.87
27,19,27.04,39.69,16.68,1,11.08,76.57,173.48,0.42,0.93,761.88
27,20,79.24,34.5,17.07,1,10.94,25.09,162.48,0.87,0.06,727.91
27,21,66.86,31.96,10.7,1,5.87,70.35,173.48,0.03,0.74,646.85
27,22,61.41,44.21,8.35,1,9.41,97.15,173.48,0.32,0.34,686.85
27,23,15.23,42.94,10.39,1,10.8,72.71,119.44,0.47,0.79,625.22
27,24,58.68,49.48,13.71,1,11.37,47.74,170.13,0.13,0.22,694.33
27,25,86.43,40.08,14.77,1,4.42,3.48,173.48,0.32,0.29,625.87
27,26,32.31,18.97,9.17,1,4.22,5.58,125.18,0.72,0.34,468.94
27,28,23.44,46.3,13.86,1,11.89,54.04,106.17,0.47,0.21,621.45
27,29,17.84,52.05,12.51,1,4.41,61.75,117.91,0.88,0.15,570.25
27,30,70.15,22.3,12.19,1,6.71,43.06,149.48,0.63,0.15,612.99
27,31,31.37,44.38,10.84,1,11.04,8.02,169.17,0.87,0.63,646.74
27,32,75.56,40.95,12.52,1,5.62,3.71,156.66,0.24,0.04,572.28
27,33,57.12,30.69,16.93,1,8.28,94.43,142.18,0.23,0.71,723.52
27,34,53.61,6.3,14.06,1,8.83,30.43,154.4,0.13,0.06,583.14
27,35,85.19,45.51,10.41,1,10.59,5.89,118.14,0.64,0.13,603.23
27,36,97.35,48.14,17.0,1,5.78,84.22,139.67,0.14,0.47,727.68
27,37,51.77,40.87,14.2,1,10.31,86.48,135.32,0.86,0.72,738.54
27,38,72.76,46.19,12.18,1,4.8,80.75,115.27,0.78,0.63,655.27
27,39,27.1,28.3,9.48,1,9.03,39.08,121.99,0.54,0.83,570.07
27,40,18.85,30.66,10.5,1,4.16,55.7,136.53,0.92,0.08,538.34
27,41,73.18,25.19,12.87,1,12.59,86.71,128.37,0.09,0.25,685.05
27,42,39.4,48.27,15.13,1,12.3,17.64,173.48,0.43,0.21,685.09
27,43,71.64,26.74,16.97,1,10.88,61.26,173.48,0.43,0.8,773.12
27,44,92.09,43.21,14.32,1,11.19,56.79,163.88,0.89,0.59,785.07
27,45,28.07,36.54,10.53,1,5.01,50.61,140.75,0.09,0.81,556.37
27,46,32.49,43.65,9.32,1,5.37,50.93,173.48,0.46,1.0,620.45
27,47,32.45,18.34,10.17,1,4.28,49.8,173.48,0.76,0.27,570.07
27,48,34.66,55.93,13.81,1,8.33,57.28,146.51,0.42,0.93,683.28
27,49,70.49,27.98,14.86,1,7.72,50.61,173.48,0.5,0.3,688.36
28,0,46.3,0.0,6.75,0,8.82,54.04,106.17,0.94,0.76,447.21
28,1,107.47,64.33,10.99,1,14.88,54.04,106.17,0.91,0.87,779.71
28,2,48.15,15.83,9.49,1,11.5,99.29,106.17,0.61,0.65,642.34
28,3,67.93,50.0,13.32,1,14.72,54.04,106.17,0.2,0.4,688.54
28,4,41.9,39.53,12.34,1,13.19,54.04,106.17,0.47,0.08,624.44
28,5,72.58,35.01,9.4,1,15.12,54.04,106.17,0.17,0.21,632.0
28,6,24.06,26.89,13.4,1,13.1,54.04,106.17,0.4,0.71,631.66
28,7,90.66,44.42,9.33,1,10.45,68.36,106.17,0.82,0.55,675.91
28,8,63.21,46.24,7.89,1,12.57,54.04,106.17,0.19,0.96,631.76
28,9,37.17,34.38,9.62,1,16.14,54.04,106.17,0.76,0.76,665.36
28,10,41.45,55.19,15.38,1,13.7,54.04,106.17,0.57,0.36,694.15
28,11,28.09,44.09,16.39,1,17.41,62.85,106.17,0.87,0.06,725.7
28,12,86.04,40.62,8.57,1,14.8,54.04,106.17,0.88,0.08,668.57
28,13,20.87,30.67,11.9,1,18.76,62.31,106.17,0.72,0.7,697.62
28,14,54.94,30.41,11.85,1,16.01,58.05,100.29,0.78,0.05,663.79
28,15,67.27,28.57,14.46,1,15.48,54.04,106.17,0.71,0.25,703.45
28,16,52.37,25.26,15.58,1,18.29,81.68,101.49,0.66,0.94,779.5
28,17,47.07,34.33,12.26,1,16.82,54.04,106.17,0.59,0.54,688.91
28,18,89.42,50.7,9.76,1,14.7,54.04,106.17,0.75,0.94,729.43
28,19,7.62,39.69,16.32,1,16.83,76.57,106.17,0.93,0.69,742.55
28,20,80.48,34.5,16.71,1,16.69,54.04,106.17,0.58,0.81,778.69
28,21,51.86,31.96,10.34,1,11.62,70.35,106.17,0.9,0.29,639.44
28,22,40.97,44.21,7.99,1,15.16,97.15,106.17,0.31,0.46,658.5
28,23,9.08,42.94,10.03,1,16.55,72.71,106.17,0.41,0.91,662.7
28,24,73.98,49.48,13.35,1,17.12,54.04,106.17,0.47,0.73,748.37
28,25,86.38,40.08,14.41,1,10.17,54.04,106.17,0.59,0.04,663.97
28,26,36.87,18.97,8.81,1,9.97,54.04,106.17,0.03,0.94,552.35
28,27,23.44,49.27,13.86,1,11.89,54.04,106.17,0.76,0.54,655.42
28,29,40.52,52.05,12.15,1,10.16,61.75,106.17,0.73,0.63,651.59
28,30,62.36,22.3,11.83,1,12.46,54.04,106.17,0.0,0.95,635.27
28,31,49.99,44.38,10.48,1,16.79,54.04,106.17,0.77,0.72,701.78
28,32,59.22,40.95,12.16,1,11.37,54.04,106.17,0.5,0.83,662.18
28,33,40.71,30.69,16.57,1,14.03,94.43,106.17,0.95,0.62,756.5
28,34,48.1,6.3,13.7,1,14.58,54.04,106.17,0.51,0.91,668.41
28,35,89.83,45.51,10.05,1,16.34,54.04,106.17,0.26,0.34,689.45
28,36,92.32,48.14,16.64,1,11.53,84.22,106.17,0.52,0.87,782.05
28,37,31.1,40.87,13.84,1,16.06,86.48,106.17,0.92,0.76,747.62
28,38,82.93,46.19,11.82,1,10.55,80.75,106.17,0.01,0.14,647.24
28,39,18.02,28.3,9.12,1,14.78,54.04,106.17,0.11,0.3,566.03
28,40,22.02,30.66,10.14,1,9.91,55.7,106.17,0.93,0.07,565.05
28,41,71.41,25.19,12.51,1,18.34,86.71,106.17,0.97,0.88,790.48
28,42,16.1,48.27,14.77,1,18.05,54.04,106.17,0.01,0.44,675.28
28,43,72.62,26.74,16.61,1,16.63,61.26,106.17,0.62,0.28,744.19
28,44,84.46,43.21,13.96,1,16.94,56.79,106.17,0.51,0.01,725.63
28,45,43.76,36.54,10.17,1,10.76,54.04,106.17,0.93,0.17,604.81
28,46,50.7,43.65,8.96,1,11.12,54.04,106.17,0.29,0.96,617.86
28,47,36.35,18.34,9.81,1,10.03,54.04,106.17,0.69,0.62,578.8
28,48,56.25,55.93,13.45,1,14.08,57.28,106.17,0.14,0.28,671.93
28,49,72.98,27.98,14.5,1,13.47,54.04,106.17,0.73,0.39,696.87
29,0,52.05,0.0,5.4,0,1.34,61.75,117.91,0.57,0.73,364.11
29,1,91.97,64.33,9.64,1,7.4,61.75,117.91,0.9,0.57,679.86
29,2,40.93,15.83,8.14,1,4.02,99.29,117.91,0.75,0.6,563.06
29,3,95.23,50.0,11.97,1,7.24,61.75,117.91,0.91,0.26,675.49
29,4,14.63,39.53,10.99,1,5.71,61.75,117.91,0.34,0.27,531.32
29,5,86.95,35.01,8.05,1,7.64,61.75,117.91,0.48,0.93,629.02
29,6,50.43,26.89,12.05,1,5.62,61.75,117.91,0.77,0.17,580.68
29,7,89.46,44.42,7.98,1,2.97,68.36,117.91,0.21,0.1,545.15
29,8,32.43,46.24,6.54,1,5.09,61.75,117.91,0.04,0.69,511.13
29,9,67.44,34.38,8.27,1,8.66,61.75,117.91,0.45,0.41,593.78
29,10,79.36,55.19,14.03,1,6.22,61.75,117.91,0.65,0.44,671.21
29,11,12.86,44.09,15.04,1,9.93,62.85,117.91,0.0,0.82,628.41
29,12,89.15,40.62,7.22,1,7.32,61.75,117.91,0.12,0.94,607.83
29,13,50.25,30.67,10.55,1,11.28,62.31,117.91,0.01,0.77,618.44
29,14,35.16,30.41,10.5,1,8.53,61.75,100.29,0.1,0.29,537.41
29,15,53.95,28.57,13.11,1,8.0,61.75,117.91,0.6,0.8,643.28
29,16,72.66,25.26,14.23,1,10.81,81.68,101.49,0.24,0.45,665.99
29,17,74.55,34.33,10.91,1,9.34,61.75,117.91,0.73,0.29,642.04
29,18,70.17,50.7,8.41,1,7.22,61.75,117.91,0.41,0.1,582.33
29,19,42.58,39.69,14.97,1,9.35,76.57,117.91,0.3,0.81,675.45
29,20,75.99,34.5,15.36,1,9.21,61.75,117.91,0.51,0.4,681.35
29,21,76.31,31.96,8.99,1,4.14,70.35,117.91,0.42,0.18,557.83
29,22,74.96,44.21,6.64,1,7.68,97.15,117.91,0.82,0.55,645.93
29,23,31.63,42.94,8.68,1,9.07,72.71,117.91,0.43,0.86,607.19
29,24,45.26,49.48,12.0,1,9.64,61.75,117.91,0.86,0.8,673.8
29,25,83.8,40.08,13.06,1,2.69,61.75,117.91,0.62,0.6,622.04
29,26,33.08,18.97,7.46,1,2.49,61.75,117.91,0.55,0.28,472.71
29,27,17.84,49.27,12.51,1,4.41,61.75,117.91,0.8,0.58,584.97
29,28,40.52,46.3,12.15,1,10.16,61.75,106.17,0.37,0.83,637.84
29,30,74.3,22.3,10.48,1,4.98,61.75,117.91,0.34,0.09,552.36
29,31,17.36,44.38,9.13,1,9.31,61.75,117.91,0.99,0.14,582.3
29,32,85.56,40.95,10.81,1,3.89,61.75,117.91,0.19,1.0,612.67
29,33,68.12,30.69,15.22,1,6.55,94.43,117.91,0.18,0.8,677.85
29,34,57.64,6.3,12.35,1,7.1,61.75,117.91,0.69,0.35,590.1
29,35,78.99,45.51,8.7,1,8.86,61.75,117.91,0.69,0.17,622.76
29,36,98.02,48.14,15.29,1,4.05,84.22,117.91,0.87,0.18,694.19
29,37,65.86,40.87,12.49,1,8.58,86.48,117.91,0.84,0.66,696.82
29,38,62.8,46.19,10.47,1,3.07,80.75,115.27,0.73,0.04,578.91
29,39,38.57,28.3,7.77,1,7.3,61.75,117.91,0.43,0.19,528.23
29,40,27.28,30.66,8.79,1,2.43,61.75,117.91,0.03,0.11,456.8
29,41,72.64,25.19,11.16,1,10.86,86.71,117.91,0.28,0.01,637.15
29,42,55.95,48.27,13.42,1,10.57,61.75,117.91,0.49,0.41,668.78
29,43,69.1,26.74,15.26,1,9.15,61.75,117.91,0.1,0.84,666.6
29,44,94.93,43.21,12.61,1,9.46,61.75,117.91,0.33,0.97,703.5
29,45,18.91,36.54,8.82,1,3.28,61.75,117.91,0.19,0.1,470.61
29,46,18.8,43.65,7.61,1,3.64,61.75,117.91,0.56,0.52,508.61
29,47,33.72,18.34,8.46,1,2.55,61.75,117.91,0.58,0.51,496.32
29,48,17.11,55.93,12.1,1,6.6,61.75,117.91,0.65,0.97,620.7
29,49,66.85,27.98,13.15,1,5.99,61.75,117.91,0.19,0.67,608.89
30,0,22.3,0.0,5.08,0,3.64,43.06,149.48,0.54,0.94,376.04
30,1,64.6,64.33,9.32,1,9.7,43.06,149.48,0.01,0.53,638.67
30,2,36.5,15.83,7.82,1,6.32,99.29,142.14,0.0,0.9,580.16
30,3,35.06,50.0,11.65,1,9.54,43.06,148.69,0.28,0.93,649.21
30,4,61.78,39.53,10.67,1,8.01,49.13,134.3,0.67,0.91,650.54
30,5,12.73,35.01,7.73,1,9.94,43.06,136.79,0.6,0.01,534.79
30,6,38.84,26.89,11.73,1,7.92,43.06,145.9,0.01,0.86,594.69
30,7,34.11,44.42,7.66,1,5.27,68.36,149.48,0.58,0.09,559.17
30,8,66.02,46.24,6.22,1,7.39,43.06,149.48,0.73,0.18,586.4
30,9,35.74,34.38,7.95,1,10.96,43.06,149.48,0.36,0.01,570.26
30,10,55.79,55.19,13.71,1,8.52,43.06,149.48,0.53,0.8,692.32
30,11,65.76,44.09,14.72,1,12.23,62.85,144.02,0.41,0.76,744.72
30,12,26.29,40.62,6.9,1,9.62,46.41,130.02,0.73,0.9,590.04
30,13,42.6,30.67,10.23,1,13.58,62.31,149.48,0.1,0.83,669.66
30,14,50.17,30.41,10.18,1,10.83,58.05,100.29,0.13,0.14,562.52
30,15,40.95,28.57,12.79,1,10.3,43.06,149.48,0.14,0.4,619.96
30,16,15.78,25.26,13.91,1,13.11,81.68,101.49,0.01,0.73,631.41
30,17,29.21,34.33,10.59,1,11.64,43.06,146.96,0.36,0.93,640.36
30,18,58.32,50.7,8.09,1,9.52,43.06,149.48,0.42,0.29,613.16
30,19,54.89,39.69,14.65,1,11.65,76.57,149.48,0.51,0.85,751.63
30,20,31.52,34.5,15.04,1,11.51,43.06,149.48,0.67,0.64,689.56
30,21,23.14,31.96,8.67,1,6.44,70.35,149.48,0.47,0.11,555.03
30,22,43.45,44.21,6.32,1,9.98,97.15,149.48,0.66,1.0,680.29
30,23,61.36,42.94,8.36,1,11.37,72.71,119.44,0.16,0.16,609.75
30,24,66.45,49.48,11.68,1,11.94,47.74,149.48,0.71,0.7,719.85
30,25,32.52,40.08,12.74,1,4.99,43.06,149.48,0.05,0.28,558.94
30,26,41.26,18.97,7.14,1,4.79,43.06,125.18,0.02,0.32,464.77
30,27,70.15,49.27,12.19,1,6.71,43.06,149.48,0.43,0.48,646.46
30,28,62.36,46.3,11.83,1,12.46,54.04,106.17,0.94,0.3,673.77
30,29,74.3,52.05,10.48,1,4.98,61.75,117.91,0.39,0.88,624.11
30,31,66.24,44.38,8.81,1,11.61,43.06,149.48,0.02,0.63,639.86
30,32,28.55,40.95,10.49,1,6.19,43.06,149.48,0.08,0.89,577.34
30,33,30.19,30.69,14.9,1,8.85,94.43,142.18,0.11,0.28,654.49
30,34,16.76,6.3,12.03,1,9.4,43.06,149.48,0.11,0.87,578.9
30,35,45.83,45.51,8.38,1,11.16,43.06,118.14,0.68,0.27,595.44
30,36,30.47,48.14,14.97,1,6.35,84.22,139.67,0.85,0.7,693.2
30,37,45.15,40.87,12.17,1,10.88,86.48,135.32,0.54,0.21,675.82
30,38,56.37,46.19,10.15,1,5.37,80.75,115.27,0.07,0.92,603.28
30,39,45.7,28.3,7.45,1,9.6,43.06,121.99,0.15,0.11,522.55
30,40,51.3,30.66,8.47,1,4.73,55.7,136.53,0.88,0.74,587.19
30,41,19.18,25.19,10.84,1,13.16,86.71,128.37,0.97,0.46,670.95
30,42,59.01,48.27,13.1,1,12.87,43.06,149.48,0.46,0.89,727.02
30,43,26.83,26.74,14.94,1,11.45,61.26,149.48,0.8,0.68,702.21
30,44,22.26,43.21,12.29,1,11.76,56.79,149.48,0.66,0.48,669.24
30,45,58.65,36.54,8.5,1,5.58,50.61,140.75,0.93,0.74,610.85
30,46,65.4,43.65,7.29,1,5.94,50.93,149.48,0.44,0.88,607.76
30,47,40.58,18.34,8.14,1,4.85,49.8,149.48,0.14,0.83,536.6
30,48,77.81,55.93,11.78,1,8.9,57.28,146.51,0.19,0.74,690.83
30,49,30.95,27.98,12.83,1,8.29,50.61,149.48,0.87,0.66,646.72
31,0,44.38,0.0,3.73,0,7.97,8.02,169.17,0.13,0.34,362.07
31,1,75.08,64.33,7.97,1,14.03,18.77,169.17,0.3,0.2,672.35
31,2,30.02,15.83,6.47,1,10.65,99.29,142.14,0.71,0.37,612.48
31,3,92.41,50.0,10.3,1,13.87,42.3,148.69,0.32,0.82,732.1
31,4,8.21,39.53,9.32,1,12.34,49.13,134.3,0.65,0.88,624.27
31,5,78.91,35.01,6.38,1,14.27,16.77,136.79,0.58,0.29,617.48
31,6,51.94,26.89,10.38,1,12.25,16.92,145.9,0.78,0.41,627.45
31,7,75.81,44.42,6.31,1,9.6,68.36,165.5,0.26,0.39,645.69
31,8,15.3,46.24,4.87,1,11.72,27.01,152.58,0.0,0.13,513.53
31,9,68.13,34.38,6.6,1,15.29,25.59,169.17,0.54,0.11,648.67
31,10,83.75,55.19,12.36,1,12.85,23.07,169.17,0.39,0.75,740.28
31,11,23.47,44.09,13.37,1,16.56,62.85,144.02,0.31,0.69,723.73
31,12,76.88,40.62,5.55,1,13.95,46.41,130.02,0.13,0.65,627.93
31,13,53.07,30.67,8.88,1,17.91,62.31,169.17,0.3,0.34,715.12
31,14,19.84,30.41,8.83,1,15.16,58.05,100.29,0.7,0.19,592.99
31,15,38.67,28.57,11.44,1,14.63,8.02,169.17,0.31,0.84,662.63
31,16,68.23,25.26,12.56,1,17.44,81.68,101.49,0.23,0.47,711.66
31,17,73.2,34.33,9.24,1,15.97,42.75,146.96,0.74,0.36,704.34
31,18,53.07,50.7,6.74,1,13.85,9.94,168.1,0.44,0.46,632.71
31,19,49.51,39.69,13.3,1,15.98,76.57,169.17,0.43,0.35,766.74
31,20,61.96,34.5,13.69,1,15.84,25.09,162.48,0.03,0.06,683.83
31,21,73.39,31.96,7.32,1,10.77,70.35,169.17,0.8,0.73,702.27
31,22,76.97,44.21,4.97,1,14.31,97.15,169.17,0.7,0.84,757.3
31,23,41.03,42.94,7.01,1,15.7,72.71,119.44,0.49,0.39,647.22
31,24,28.04,49.48,10.33,1,16.27,47.74,169.17,0.37,0.57,707.43
31,25,69.98,40.08,11.39,1,9.32,8.02,169.17,0.32,0.3,625.35
31,26,26.9,18.97,5.79,1,9.12,8.02,125.18,0.64,0.96,508.17
31,27,31.37,49.27,10.84,1,11.04,8.02,169.17,0.11,0.4,602.13
31,28,49.99,46.3,10.48,1,16.79,54.04,106.17,0.56,0.03,658.7
31,29,17.36,52.05,9.13,1,9.31,61.75,117.91,0.29,0.57,576.47
31,30,66.24,22.3,8.81,1,11.61,43.06,149.48,0.62,0.77,654.78
31,32,82.83,40.95,9.14,1,10.52,8.02,156.66,0.75,0.21,633.06
31,33,67.37,30.69,13.55,1,13.18,94.43,142.18,0.24,0.42,734.97
31,34,50.59,6.3,10.68,1,13.73,30.43,154.4,0.26,0.88,642.82
31,35,63.17,45.51,7.03,1,15.49,8.02,118.14,0.75,0.85,640.04
31,36,86.22,48.14,13.62,1,10.68,84.22,139.67,0.93,0.47,771.25
31,37,69.03,40.87,10.82,1,15.21,86.48,135.32,0.89,0.22,747.5
31,38,45.71,46.19,8.8,1,9.7,80.75,115.27,0.37,0.28,605.42
31,39,41.48,28.3,6.1,1,13.93,39.08,121.99,0.33,0.14,554.65
31,40,30.39,30.66,7.12,1,9.06,55.7,136.53,0.37,0.86,576.58
31,41,60.68,25.19,9.49,1,17.49,86.71,128.37,0.37,0.24,701.25
31,42,63.45,48.27,11.75,1,17.2,17.64,169.17,0.2,0.36,716.03
31,43,55.78,26.74,13.59,1,15.78,61.26,169.17,0.92,0.03,754.15
31,44,84.96,43.21,10.94,1,16.09,56.79,163.88,0.56,0.68,781.14
31,45,8.43,36.54,7.15,1,9.91,50.61,140.75,0.67,0.38,559.43
31,46,1.48,43.65,5.94,1,10.27,50.93,169.17,0.46,0.9,595.33
31,47,27.85,18.34,6.79,1,9.18,49.8,169.17,0.81,0.71,600.86
31,48,11.57,55.93,10.43,1,13.23,57.28,146.51,0.97,0.43,677.89
31,49,52.86,27.98,11.48,1,12.62,50.61,169.17,0.5,0.22,677.62
32,0,40.95,0.0,5.41,0,2.55,3.71,156.66,0.23,0.14,299.42
32,1,93.04,64.33,9.65,1,8.61,18.77,156.66,0.14,0.43,643.9
32,2,56.68,15.83,8.15,1,5.23,99.29,142.14,0.91,0.66,626.24
32,3,9.69,50.0,11.98,1,8.45,42.3,148.69,0.01,0.69,589.98
32,4,76.34,39.53,11.0,1,6.92,49.13,134.3,0.92,0.1,629.5
32,5,26.94,35.01,8.06,1,8.85,16.77,136.79,0.62,0.74,552.61
32,6,36.97,26.89,12.06,1,6.83,16.92,145.9,0.57,0.13,550.58
32,7,60.75,44.42,7.99,1,4.18,68.36,156.66,0.74,0.11,594.39
32,8,86.95,46.24,6.55,1,6.3,27.01,152.58,0.9,0.77,624.78
32,9,22.24,34.38,8.28,1,9.87,25.59,156.66,0.18,0.84,571.37
32,10,34.1,55.19,14.04,1,7.43,23.07,156.66,0.71,0.58,648.22
32,11,74.17,44.09,15.05,1,11.14,62.85,144.02,0.42,0.93,754.53
32,12,51.57,40.62,7.23,1,8.53,46.41,130.02,0.02,0.93,573.72
32,13,39.0,30.67,10.56,1,12.49,62.31,156.66,0.24,0.39,650.64
32,14,71.27,30.41,10.51,1,9.74,58.05,100.29,0.15,0.73,606.52
32,15,66.99,28.57,13.12,1,9.21,3.71,156.66,0.83,0.3,635.73
32,16,15.83,25.26,14.24,1,12.02,81.68,101.49,0.32,0.18,611.86
32,17,12.15,34.33,10.92,1,10.55,42.75,146.96,0.67,0.53,610.89
32,18,86.29,50.7,8.42,1,8.43,9.94,156.66,0.35,0.79,629.09
32,19,51.95,39.69,14.98,1,10.56,76.57,156.66,0.53,0.72,742.77
32,20,60.02,34.5,15.37,1,10.42,25.09,156.66,0.14,0.71,676.67
32,21,9.43,31.96,9.0,1,5.35,70.35,156.66,0.47,0.66,568.4
32,22,23.31,44.21,6.65,1,8.89,97.15,156.66,0.37,0.99,644.73
32,23,62.41,42.94,8.69,1,10.28,72.71,119.44,0.84,0.33,645.7
32,24,90.3,49.48,12.01,1,10.85,47.74,156.66,0.93,0.61,749.78
32,25,60.26,40.08,13.07,1,3.9,3.71,156.66,0.52,0.8,596.41
32,26,55.93,18.97,7.47,1,3.7,5.58,125.18,0.65,0.26,462.86
32,27,75.56,49.27,12.52,1,5.62,3.71,156.66,0.02,0.73,604.1
32,28,59.22,46.3,12.16,1,11.37,54.04,106.17,0.24,0.66,646.03
32,29,85.56,52.05,10.81,1,3.89,61.75,117.91,0.15,0.06,574.77
32,30,28.55,22.3,10.49,1,6.19,43.06,149.48,0.6,0.58,569.19
32,31,82.83,44.38,9.14,1,10.52,8.02,156.66,0.22,0.66,632.49
32,33,18.68,30.69,15.23,1,7.76,94.43,142.18,0.44,0.79,677.38
32,34,35.01,6.3,12.36,1,8.31,30.43,154.4,0.59,0.98,611.34
32,35,74.37,45.51,8.71,1,10.07,5.89,118.14,0.33,0.06,551.21
32,36,51.72,48.14,15.3,1,5.26,84.22,139.67,0.48,0.96,701.35
32,37,30.68,40.87,12.5,1,9.79,86.48,135.32,0.26,0.71,664.75
32,38,83.63,46.19,10.48,1,4.28,80.75,115.27,0.12,0.11,584.94
32,39,48.48,28.3,7.78,1,8.51,39.08,121.99,0.12,0.68,540.75
32,40,58.61,30.66,8.8,1,3.64,55.7,136.53,0.27,0.01,519.9
32,41,47.73,25.19,11.17,1,12.07,86.71,128.37,0.56,0.19,657.9
32,42,48.85,48.27,13.43,1,11.78,17.64,156.66,0.61,0.72,690.02
32,43,55.24,26.74,15.27,1,10.36,61.26,156.66,1.0,0.95,753.7
32,44,39.59,43.21,12.62,1,10.67,56.79,156.66,0.78,0.81,708.65
32,45,74.45,36.54,8.83,1,4.49,50.61,140.75,0.15,0.54,570.05
32,46,82.4,43.65,7.62,1,4.85,50.93,156.66,0.14,0.01,565.84
32,47,54.98,18.34,8.47,1,3.76,49.8,156.66,0.42,0.98,572.08
32,48,93.92,55.93,12.11,1,7.81,57.28,146.51,0.38,0.67,705.34
32,49,59.15,27.98,13.16,1,7.2,50.61,156.66,0.5,0.82,664.0
33,0,30.69,0.0,9.82,0,5.21,94.43,142.18,0.57,0.3,461.1
33,1,91.82,64.33,14.06,1,11.27,94.43,142.18,0.36,0.86,807.06
33,2,44.79,15.83,12.56,1,7.89,99.29,142.14,0.97,0.51,680.55
33,3,27.91,50.0,16.39,1,11.11,94.43,142.18,0.18,0.07,702.02
33,4,60.25,39.53,15.41,1,9.58,94.43,134.3,0.07,0.01,682.41
33,5,35.98,35.01,12.47,1,11.51,94.43,136.79,0.26,0.87,698.51
33,6,18.42,26.89,16.47,1,9.49,94.43,142.18,0.49,0.14,673.02
33,7,64.13,44.42,12.4,1,6.84,94.43,142.18,0.66,0.61,701.06
33,8,73.71,46.24,10.96,1,8.96,94.43,142.18,0.13,0.11,667.76
33,9,5.62,34.38,12.69,1,12.53,94.43,142.18,0.02,0.49,654.31
33,10,26.11,55.19,18.45,1,10.09,94.43,142.18,0.12,0.54,736.31
33,11,56.26,44.09,19.46,1,13.8,94.43,142.18,0.52,0.3,810.56
33,12,56.47,40.62,11.64,1,11.19,94.43,130.02,0.04,0.78,690.84
33,13,20.32,30.67,14.97,1,15.15,94.43,142.18,0.62,0.15,727.3
33,14,58.84,30.41,14.92,1,12.4,94.43,100.29,0.58,0.34,703.17
33,15,59.17,28.57,17.53,1,11.87,94.43,142.18,0.24,0.24,742.35
33,16,15.06,25.26,18.65,1,14.68,94.43,101.49,0.57,0.2,708.04
33,17,6.64,34.33,15.33,1,13.21,94.43,142.18,0.29,0.31,692.98
33,18,80.8,50.7,12.83,1,11.09,94.43,142.18,0.78,0.47,769.81
33,19,33.34,39.69,19.39,1,13.22,94.43,142.18,0.29,0.89,794.74
33,20,59.22,34.5,19.78,1,13.08,94.43,142.18,0.82,0.66,832.93
33,21,11.45,31.96,13.41,1,8.01,94.43,142.18,0.9,0.39,658.72
33,22,14.07,44.21,11.06,1,11.55,97.15,142.18,0.61,0.58,683.21
33,23,43.74,42.94,13.1,1,12.94,94.43,119.44,0.92,0.44,728.95
33,24,79.12,49.48,16.42,1,13.51,94.43,142.18,0.16,0.53,799.01
33,25,61.92,40.08,17.48,1,6.56,94.43,142.18,0.21,0.14,696.51
33,26,41.04,18.97,11.88,1,6.36,94.43,125.18,0.94,0.51,634.52
33,27,57.12,49.27,16.93,1,8.28,94.43,142.18,0.84,0.71,772.6
33,28,40.71,46.3,16.57,1,14.03,94.43,106.17,0.61,0.38,743.11
33,29,68.12,52.05,15.22,1,6.55,94.43,117.91,0.82,0.48,715.21
33,30,30.19,22.3,14.9,1,8.85,94.43,142.18,0.88,0.38,689.6
33,31,67.37,44.38,13.55,1,13.18,94.43,142.18,0.22,0.5,751.66
33,32,18.68,40.95,15.23,1,7.76,94.43,142.18,0.01,0.91,672.14
33,34,26.44,6.3,16.77,1,10.97,94.43,142.18,0.67,0.63,711.75
33,35,72.61,45.51,13.12,1,12.73,94.43,118.14,0.57,0.03,719.19
33,36,59.68,48.14,19.71,1,7.92,94.43,139.67,0.21,0.13,735.22
33,37,15.32,40.87,16.91,1,12.45,94.43,135.32,0.26,0.37,711.04
33,38,76.73,46.19,14.89,1,6.94,94.43,115.27,0.88,0.12,700.92
33,39,30.19,28.3,12.19,1,11.17,94.43,121.99,0.39,0.29,642.51
33,40,40.88,30.66,13.21,1,6.3,94.43,136.53,0.35,0.7,650.1
33,41,47.09,25.19,15.58,1,14.73,94.43,128.37,0.94,0.89,789.68
